year	pages	words
1641	8	1472
1649	48	18625
1650	59	22768
1650	12	4064
1643	22	5781
1656	1	321
1641	7	1115
1660	38	9301
1648	32	8642
1658	28	9354
1648	42	14271
1659	40	9302
1659	42	11070
1659	38	8961
1658	36	13165
1659	58	18298
1694	762	330291
1658	50	17467
1659	36	8688
	8	1051
1660	10	2924
1641	9	2775
1649	24	8708
1656	32	9593
1642	8	1262
1658	40	10101
1659	21	4146
1660	18	5365
1658	18	5337
1653	94	14759
1645	14	2871
1659	24	6766
1641	54	18306
1653	232	42559
1652	18	6215
1655	42	9042
1659	24	7442
1651	1	739
1641	19	3433
1643	8	1391
1648	34	9449
1649	12	2879
1642	9	2183
1651	24	6119
1662	1	467
1666	1	370
1666	1	130
1662	1	217
1665	1	412
1663	1	153
1662	1	340
1661	1	411
1662	1	736
1661	1	750
1663	1	280
1661	1	513
	2	1074
1666	2	913
1666	1	269
1662	1	494
1668	1	449
1661	1	193
1667	1	201
1665	1	172
1664	1	174
1664	1	170
	1	172
1663	2	182
1669	1	399
1665	1	172
1662	1	326
1665	1	171
1669	1	316
	1	515
	1	707
1664	1	170
1664	1	248
	1	307
1664	1	392
1669	1	247
1668	1	644
1662	18	3731
1663	15	3658
1663	1	621
1646	58	11992
1662	20	4353
1663	64	19599
1663	162	26555
1657	200	45644
1668	55	15990
1663	1	1331
1669	263	65097
	21	7669
1657	372	177095
1660	643	139168
1665	26	7598
1641	57	10098
1654	375	129093
1660	288	126731
1661	112	15001
1654	656	129552
1649	384	56141
1658	399	107231
1669	78	19587
1664	171	22456
	2	685
1650	49	11367
1665	146	23187
1689	1	274
1661	150	18909
1690	1	263
1683	1	378
1660	535	237215
1681	1	625
1678	1	276
1673	1	310
1681	2	520
	2	1003
1695	32	10063
1679	54	41463
1677	1	455
1681	1	443
1681	1	519
1682	1	598
1672	1	252
1679	1	541
	2	567
1691	31	9501
1672	1	218
1685	1	111
1676	1	327
1687	1	248
1677	1	595
1672	2	493
1681	40	11352
	1	690
1677	1	500
1676	2	806
1677	1	471
1674	2	635
1684	1	248
1678	1	298
1675	2	744
1673	1	219
1679	16	6348
1693	1	435
	1	334
1680	1	300
1675	1	815
	1	801
1675	2	751
1676	2	925
1676	2	1079
1675	1	485
1679	1	576
1672	3	1457
1673	2	1003
	3	1951
1683	2	1059
1674	2	1240
	3	2075
1688	1	818
1670	2	2017
1677	2	1157
1674	2	873
	1	288
1679	1	409
1670	4	2726
1672	2	536
1699	26	11868
1677	1	481
1678	1	483
	1	277
1681	1	300
1671	24	5050
1680	1	361
1684	1	292
1673	10	2024
	18	2602
1683	1	591
1679	36	8071
1692	1	397
1680	50	8641
1674	16	5809
1643	595	350750
1678	50	7111
1692	32	4182
	2	663
1675	25	6474
1653	586	374369
1672	126	15957
1679	28	7601
1676	24	5279
1690	35	9419
1688	1	832
1677	1	777
1686	123	11127
1671	417	106098
1688	84	22440
1687	48	7893
1687	63	13914
1678	196	127471
1680	1	311
1685	1	515
1695	1	693
1687	2	474
1683	288	40710
1691	21	8085
1679	1	1039
1685	1	276
1688	1	424
1688	1	466
1688	1	574
1683	215	64336
1689	6	1172
	1	608
1685	1	536
1685	1	198
1685	1	159
1688	1	1586
	1	625
	1	286
1693	482	130449
1688	1	381
1686	1	509
1689	2	1178
1685	1	235
1685	10	4223
1688	1	850
1685	1	266
1688	1	1549
1688	1	287
1687	1	947
1687	1	805
1687	1	963
1688	1	802
1688	1	1003
1688	1	331
1688	1	1034
	1	389
1685	1	859
1686	1	443
1686	1	436
1688	1	554
	1	482
1688	1	1017
1688	1	294
1688	1	353
1687	1	396
1685	1	407
1685	1	389
	1	820
1685	1	516
1685	1	558
1685	1	566
1687	1	159
	1	965
	1	218
	1	220
1685	1	627
1686	1	810
1685	1	1053
	1	225
1685	1	422
1687	1	1054
	1	725
1687	1	1121
1685	1	606
1687	1	651
1686	1	284
1687	1	633
1658	1192	734916
1687	1	563
1686	1	989
1687	1	430
1685	1	309
1685	1	945
1687	1	596
	1	998
1688	1	587
1686	1	655
1685	1	226
1685	1	1046
1688	1	420
1686	1	973
1684	1	601
1688	1	429
1685	1	1073
	1	543
1688	1	316
1688	1	1140
1696	6	2793
1665	1	705
1688	8	2013
1688	1	637
1682	1	930
1687	1	366
	2	2485
1687	1	300
1688	1	334
1684	1	714
1687	1	412
1688	1	387
1685	1	1090
1687	1	1026
1683	1	745
1672	26	8869
	1	612
1696	1	828
1688	1	315
1688	1	911
1689	7	2158
1695	42	16432
1685	1	594
1682	1	651
1685	6	2387
1685	1	588
1688	1	487
1688	1	391
1689	6	2061
1674	160	37109
1679	1	227
1689	36	18677
1688	1	512
1674	142	29444
1689	299	77427
1691	72	14400
1688	74	20237
1697	1	958
1680	47	19569
1697	269	108703
1686	67	18317
	2	496
1679	37	22716
1670	41	9753
1690	2	802
1680	2	685
1700	362	70283
1697	242	50894
1670	25	6376
1684	342	67070
1688	48	21118
1698	39	12351
1692	64	14042
1693	52	10098
1685	279	73198
1689	80	12495
1688	23	4817
1689	11	5403
1700	109	31027
1689	10	4652
1684	34	5546
1694	120	22554
1689	242	47467
1689	12	3972
1687	12	6895
1682	144	36623
	1	556
1648	1	961
1680	9	1859
1646	1	388
1671	152	20513
1646	1	562
1648	1	753
1641	1	505
1660	2	370
	1	841
1660	1	374
1648	2	710
1648	1	648
1645	1	598
1696	510	199748
1660	1	439
1660	1	418
1648	1	246
1644	1	879
1643	1	268
	1	253
1648	1	808
1644	17	2127
1641	1	430
	1	460
1642	9	1578
1657	33	7616
1660	48	7813
1650	56	8669
1660	1	507
1642	7	1144
1642	8	1249
1652	72	21526
1647	8	1526
1641	72	29323
1643	50	7647
1641	9	1807
1642	11	2309
1647	1	1349
1665	50	8680
1643	16	7362
1651	16	4412
1655	19	431
1642	8	2023
1652	80	43937
1649	52	10357
1659	9	2000
1642	156	15162
1641	8	1039
1652	1	923
1680	2	697
1641	109	25769
1660	45	13595
1655	42	14032
1642	7	608
1648	65	10465
1659	85	10930
1641	62	11446
1642	8	1207
1642	8	880
1642	9	988
1667	90	17691
1665	9	3891
1666	38	7374
1665	85	36597
1647	152	52982
1668	39	6226
1663	66	24688
1668	152	59099
1665	102	27109
1665	100	24300
1653	337	56504
1661	40	6175
1666	237	93341
1664	200	29984
1664	102	21959
1663	47	7261
1669	56	17754
1659	444	103756
1665	334	68282
1661	96	12913
1665	49	8060
1658	296	85347
1664	650	311021
1657	504	326176
1661	42	9232
1650	138	28537
1661	191	42346
1641	533	80107
1657	292	64755
	50	7558
1652	362	136430
1646	520	205460
1660	142	45336
	49	11378
1650	288	45072
1662	266	63649
1661	8	1341
1644	656	361321
1661	70	12540
1659	360	179272
	101	29933
1659	370	179965
1665	440	92396
1698	110	25690
1663	120	35699
1662	64	16408
	9	1865
1692	40	10575
1690	40	9350
1699	34	10834
1698	30	7893
1692	45	14428
1669	346	89983
1692	6	1905
1697	510	106855
1697	493	110823
1679	47	16570
1679	51	15839
1692	10	3135
1675	43	9220
1672	1	1461
1697	1	807
1684	128	17594
1700	9	1792
1694	74	32218
1696	49	27590
1683	432	71071
1688	40	6474
1700	381	100869
1666	62	12233
1698	121	53517
1694	30	13546
1692	9	3089
1692	26	11454
1698	201	37745
1687	27	9248
1693	12	5352
1700	34	13579
1654	942	695103
1694	18	7329
1692	13	4573
1699	722	339555
1698	128	31162
1697	50	24978
1700	11	3446
1699	164	35828
1688	152	31051
1693	6	1714
1696	64	41946
1685	1	677
1694	54	30596
1697	17	4676
1693	24	9933
1671	10	2799
1652	872	692939
1695	44	13477
1696	7	4062
1674	42	5154
1693	25	10742
1685	220	52902
1670	44	17442
1700	31	6087
1693	24	9180
1693	40	16822
1690	77	24674
1700	4	4499
1694	46	20656
1696	32	9012
1700	130	77026
1700	29	3269
1692	25	11324
1699	18	5109
1697	173	19124
1691	240	62685
1698	34	7783
1692	13	5221
1675	126	31105
1674	28	5768
1696	1	3053
1699	32	10503
1692	72	31342
1700	34	8301
1695	34	15476
1699	106	23529
1674	40	10059
1697	7	2210
1692	8	1031
1679	113	24946
1692	20	8616
1695	8	3341
1682	242	55021
1678	235	54859
1675	72	19702
1677	246	57763
1688	38	9450
1686	16	5435
1685	105	36414
1689	42	13074
1695	33	6495
1671	140	64324
1681	1	428
1694	2	304
1681	24	7712
1687	420	62480
1689	12	3170
1682	44	9452
1699	15	5011
1685	1	578
1692	82	7614
1690	1	437
	1	907
1699	190	32791
1694	156	24466
1684	39	15903
1691	57	13906
1691	109	35297
1688	7	1254
1695	359	59875
1697	125	16541
1684	8	3684
1686	40	10710
1691	86	55632
1691	358	93557
1684	39	8703
1681	429	96614
1686	122	15452
1686	40	7051
1696	182	35507
1693	232	109545
1683	528	110637
1688	566	133074
1697	50	7584
1692	10	5925
1697	25	5924
1693	56	28796
1663	18	4810
1689	254	67133
1694	65	19207
1694	108	22637
1687	113	37413
1681	755	243205
1696	36	13780
1698	4	3993
1691	384	87884
1682	230	40214
1691	273	66731
1693	40	18739
1694	234	39829
1680	51	6242
1685	422	118644
1691	35	9015
1691	31	9283
1692	423	61260
1694	194	42947
1696	288	60873
1699	94	12886
1682	1	595
1693	9	2101
1689	2	1023
1698	121	39120
1700	98	19239
1699	24	1866
1694	63	48186
1676	2	1005
1693	60	27646
1691	62	24682
1689	223	38432
1672	1	1078
1689	1	600
1690	2	858
1687	246	67551
1698	330	84843
1691	10	3134
1693	291	52702
1696	192	32731
1691	450	155536
1697	74	12347
1689	272	56468
1679	294	62276
1692	50	22828
1696	50	18171
1698	127	32648
1700	438	86450
1679	80	19775
1698	54	14861
1688	588	163753
1691	35	21237
1681	137	27631
1697	52	8004
1679	4	2724
1681	227	123873
1673	24	4716
1696	390	141317
1676	104	16663
1684	173	48186
1692	231	70832
1700	127	19149
1673	152	30259
1691	415	61849
1675	140	15130
1694	520	234037
	2	288
1695	250	33045
1692	342	82475
1686	1	273
1680	1	361
1673	113	25676
1675	98	16195
1691	223	44817
1699	532	129156
1694	503	159803
1678	72	13873
1693	193	54456
1681	40	11626
1693	508	144834
1679	41	13126
1687	54	25017
1680	36	9030
1678	222	34267
1681	2	1462
1686	606	147034
1680	1	113
1680	42	16165
1680	39	14957
1679	41	12354
1681	87	35578
1680	213	51871
1674	12	4945
1680	86	33763
1689	33	6243
1679	38	11541
1681	54	16525
1683	54	15186
1681	94	30286
1680	4	1914
1681	4	1600
1680	42	17993
1685	41	13023
1685	10	2276
1681	10	9357
1678	104	16572
1680	8	3552
1679	17	12481
1683	42	21075
1685	9	2000
1680	8	2453
1679	94	59652
1680	36	11863
	718	200962
1682	165	52942
1681	40	9621
1681	38	14879
1687	20	4979
1681	43	13148
1681	54	15886
1689	34	11167
1680	42	16385
1679	38	11734
1680	1	250
1683	32	8517
1682	58	15970
1690	9	1818
1680	35	9826
1688	6	1201
1681	1	588
1683	37	5994
1681	16	4871
	10	3509
1689	21	5538
1676	21	8311
1679	4	1403
1658	1	300
1700	1	708
1690	1	1001
1678	96	16580
1644	12	3869
1680	6	910
1650	4	1126
1670	366	66247
1697	12	2240
1680	26	6295
1642	20	4804
1655	123	31472
1688	42	11902
1653	92	10235
1643	24	5436
1650	24	7432
1653	161	24970
1653	106	39901
1658	32	5598
1647	18	3921
1649	20	7072
1656	96	7558
1649	9	1856
1658	16	4234
1642	55	11729
1648	21	4137
1654	1	1963
1644	8	1285
1642	17	2831
1648	178	30064
1648	2	67
1641	42	11002
1658	1	956
	8	625
1647	6	1111
1641	7	714
1646	161	32006
	8	2177
1641	7	429
1660	1	747
1641	10	1236
	8	776
1641	4	577
1641	8	856
1660	8	1160
1650	1	343
	10	1305
1659	1	953
1660	8	3106
1660	1	484
	20	5325
1659	1	304
1649	34	10129
1660	128	41442
1641	157	43205
1670	344	251713
1661	8	2065
1669	50	18417
1669	62	9737
1656	102	20041
1668	48	11789
1664	97	35690
1658	20	3668
1653	339	71609
1663	1	543
1657	156	75666
1666	51	14085
1645	354	110441
1662	526	80617
1653	211	44928
1668	218	30846
1689	2	1597
1668	37	8018
1665	49	12423
1669	1	577
1679	1	768
1695	35	5041
1674	47	13018
1680	1	1196
1679	6	1572
1668	1	380
1687	167	30125
1655	218	155903
1699	17	3984
1698	26	5290
1672	94	29333
1680	4	2034
1672	73	21101
1691	1	769
1688	16	8496
1689	1	505
1688	1	262
1689	1	290
1698	54	21266
1681	2	1525
1689	1	543
1680	5	2507
1682	1	636
1684	61	24865
1665	840	215448
1698	26	4251
1689	1	755
1691	33	9732
1688	77	25178
1695	1	740
1681	1	249
1696	31	8296
1681	2	976
1689	1	605
1688	8	4963
1690	1	576
1700	15	2733
1680	14	2259
1685	14	2912
1675	27	7681
1694	66	9858
1696	1	206
1698	32	11141
1689	10	2269
1675	9	2492
1689	2	1654
1688	4	5212
1680	4	916
1668	730	368919
1691	9	3426
1680	2	1822
1695	2	1476
1692	34	8335
1690	17	8424
1679	270	60954
1696	16	10178
1686	64	14793
1697	5	2042
1683	210	39522
1680	5	2630
1690	2	713
1695	122	15473
1698	32	7026
1686	15	5455
1679	142	18004
1690	3	1717
1683	110	16389
1683	9	2996
1688	9	2799
1681	1	352
1676	126	25887
1672	32	9830
1700	1	556
1681	1	351
1673	23	5964
1681	2	300
1696	185	47152
1673	1	246
1683	1	578
1673	84	18203
1675	1	308
1670	324	44846
1691	34	15188
1689	1	750
1688	1	141
1671	38	6691
1680	36	9618
	1	530
1680	41	7427
1672	7	627
1680	40	6791
1682	1	460
1685	1	413
1690	1	515
1700	406	102919
1691	1	808
1689	1	226
1688	60	17930
1682	1	272
1695	2	887
1671	39	10241
1699	76	18506
1691	85	17100
1673	34	13112
1683	233	44301
1674	41	14645
1673	26	10039
1677	16	8601
1671	39	5408
1673	49	18709
1692	19	5599
1679	38	6516
1678	74	21056
1678	44	9483
1672	37	7665
1691	38	7332
1674	37	7353
1680	46	9190
1689	38	7423
1677	180	50591
1687	20	5777
1689	72	21398
1690	149	81264
1694	148	25337
1695	130	28034
1697	34	7454
1690	36	8068
1692	202	44087
1692	33	7726
1695	25	5477
1670	909	229925
1695	48	8484
1690	70	29609
1670	28	8378
1693	276	51820
1696	330	57618
1697	507	92317
1695	314	61109
1675	88	8136
1699	490	122070
	8	1328
1673	90	18840
1647	8	1427
1642	8	641
1692	370	156764
1688	1	1002
1688	1	398
	24	7872
1671	1	608
1646	10	2471
1659	80	20705
1690	398	243491
1641	1	315
1648	8	1512
1677	208	123664
1690	478	102624
	15	5116
1679	1	305
1659	45	15670
1697	458	324665
1659	8	810
1660	8	2377
	7	772
1641	2	469
	7	1177
1641	44	22133
1641	8	1000
1641	56	19339
1659	1	284
1647	1	128
1641	67	23635
1660	1	140
1654	1	858
1655	18	6101
1643	64	21732
1659	8	1735
	13	2364
1641	9	1471
1642	8	1001
1643	23	7564
1644	1	333
1642	1	492
1645	42	11209
1648	48	11948
1654	62	10339
1660	121	22348
	1	549
1648	1	404
1644	1	533
1644	1	404
1657	1	731
1667	2	462
1664	53	9582
1688	1	194
	2	736
1666	10	1351
1664	130	20329
1668	16	2054
1659	130	20682
1652	242	62288
1661	1	386
1657	219	84426
1653	190	43691
1653	62	8796
1661	316	53197
1652	340	75404
1658	198	51115
1648	151	9315
1664	126	17936
1657	248	89680
1684	1	565
1665	47	17377
1669	196	40030
1693	1	398
1664	106	7805
1663	164	15284
1649	210	68041
1655	237	91162
1696	1	749
1662	11	3463
1651	346	52237
1661	134	22335
1667	336	35713
1663	564	163369
1663	418	132251
1699	1	599
1700	1	277
1687	1	485
1699	1	632
1674	1	460
1673	1	272
1688	1	398
1689	1	162
1660	466	202217
1695	1	351
1674	1	191
1700	1	334
1695	1	628
1672	1	927
1684	1	422
1671	1	313
1698	1	1744
1689	1	162
1673	1	561
1685	2	511
1682	1	211
1679	4	1775
1683	1	522
1683	1	338
1689	1	536
	1	852
1685	1	235
1694	2	267
1687	1	559
1682	2	403
1695	32	8595
1678	1	547
1690	1	748
1685	38	7515
1659	362	222472
	1	947
1679	20	8780
1689	1	649
1685	4	372
1688	1	660
1678	274	61397
1690	2	1310
1689	1	509
1672	1	803
1674	9	1578
1676	2	831
1689	4	1712
1662	384	295038
1691	13	5345
	1	721
1689	41	16535
1672	1	596
1681	1	1494
1651	88	20370
1695	1	1090
1670	1	367
1689	1	669
1686	42	14731
1681	7	1126
1686	40	14319
1678	44	25170
1678	354	59477
1681	1	259
1696	30	9706
1695	20	2924
1689	1	864
1705	1	731
1680	2	771
1684	54	10512
1681	2	275
1681	1	931
1681	14	2011
1695	163	26043
1683	1	476
1682	234	49012
1685	1	455
1685	1	752
1681	1	729
1700	8	2236
1694	272	55049
1689	1	449
1679	1	178
1680	10	3114
	1	478
1682	8	1576
1691	53	30241
1682	2	443
1680	1	343
1689	1	619
1682	1	527
1681	4	675
1688	1	532
1682	1	589
1698	28	9827
1676	120	12218
1680	4	1753
1700	86	17100
1699	196	40553
1676	64	10199
1680	1	635
	1	757
1687	2	787
1688	1	747
1687	61	7737
1698	90	21231
1680	21	5621
1673	291	96057
	58	19332
1698	443	108088
1696	86	23471
1688	1	718
1685	102	31010
1690	63	18510
1699	226	76951
1670	156	12575
1678	118	15319
1690	1	376
1684	1	346
1691	41	8674
1681	21	7758
1677	200	30296
1695	1	876
1670	312	110255
1673	9	1192
1678	12	1196
1683	285	41910
1685	1	403
1688	1	568
1685	44	7827
1691	608	142034
1694	274	32433
1683	448	87244
1681	1	586
1670	737	129668
1700	12	1642
1699	46	15172
1694	47	20053
1677	32	7762
1673	294	165413
1696	1	677
1691	1	966
1681	42	18153
1695	80	12222
1700	314	78397
1692	10	3857
1672	330	70413
1697	554	101670
1686	226	45498
1696	139	15276
1689	484	107201
1696	601	112504
1681	1	462
1695	97	13539
1678	76	23953
1693	521	396312
1679	64	20716
1683	128	52794
1690	54	10948
1684	72	20803
1681	84	23198
1680	77	25185
1676	76	19821
1690	64	18785
1682	4	603
1690	266	47028
1676	72	18376
1678	90	25222
1677	82	22341
1680	85	23189
1657	1	649
1658	1	252
1679	5	810
1675	64	14891
1689	81	27517
1695	336	142665
1647	1	465
1656	1	922
1655	1	903
1648	1	299
1644	1	391
1656	1	571
1641	8	1729
1649	1	277
1650	1	832
1642	1	95
1649	1	654
1688	220	66598
1697	724	177308
1653	25	5061
1643	1	81
1651	11	1845
1648	12	1820
1641	8	1662
1652	26	8715
1658	17	3644
1660	1	419
1642	180	18270
1647	54	22481
1649	156	12917
1649	47	11160
1650	12	2103
1645	38	10226
	10	1465
	1	388
1645	10	2860
1641	8	1106
1641	5	390
1657	150	22262
1644	8	2537
1699	712	332850
1660	1	1062
1651	7	1119
	10	2030
1645	13	3714
1641	63	13453
1659	1	727
1652	16	6514
1642	88	21801
1669	62	17366
1664	150	77018
1667	13	1643
1655	294	64463
1641	230	69273
1662	52	11158
1661	241	57141
1664	450	93620
1641	12	1683
1658	298	74831
1653	220	80020
1669	216	44336
1665	10	1395
1655	222	43808
1647	376	111610
1668	226	53826
1660	456	99632
1663	20	4823
1641	171	56348
1663	480	238009
1665	96	48839
1665	121	19938
1663	720	190774
1642	29	7082
1667	141	20437
	2	1896
1667	86	12518
1654	410	59137
1654	279	168148
1674	2	742
1662	16	3036
1650	476	344127
1661	12	1780
	1	762
1662	58	21555
1661	77	21596
	1	891
1680	2	1199
1663	192	30081
1661	1	796
1651	258	45533
1676	137	28790
1653	334	290198
1657	222	52255
1682	1	572
1675	304	76207
1650	248	69879
	538	147424
1669	70	13982
1662	2	814
1690	33	5541
1686	1	797
1689	4	2634
1667	344	79750
1689	139	33025
1679	15	2590
1691	35	11165
1687	92	17408
1689	50	11325
1700	522	144684
1690	210	71753
1681	10	2981
1684	411	85210
1689	164	39374
1690	111	18348
1689	64	12092
1682	22	3789
1690	20	6750
1690	128	27653
1697	69	20354
1690	52	10710
1680	1	773
1693	138	36847
1674	46	8181
1677	181	19245
1676	81	10231
1677	161	27298
1676	88	7076
1699	95	27732
1680	341	97237
1686	233	38999
1690	10	5142
1673	1	308
	1	534
1683	3	284
1674	225	25093
1684	403	47738
1684	208	41797
1675	228	22286
1674	298	78820
1685	231	41867
1681	1	925
1682	1	584
	1	841
1699	1	323
1673	20	4727
1699	2	227
1670	105	22840
1691	108	21243
1698	145	35610
1688	1	662
1671	1	500
1683	250	140079
	1	552
1689	45	9086
1678	598	186209
1688	395	151922
1680	562	450433
1689	1	187
	1	995
1680	4	675
	1	682
	1	509
	1	761
	2	788
1686	482	225133
1680	141	54111
1680	2	690
1675	223	37779
1681	1	291
1673	250	79566
1698	26	5642
	1	837
1698	234	57131
1677	64	19342
1699	24	5402
1677	57	28193
1690	168	23823
1676	34	6987
1673	1	1052
1684	82	16061
1687	356	68450
1698	90	15857
1694	793	802432
1700	194	63818
1688	90	49548
1682	118	15248
1685	38	17840
1685	32	17830
1700	12	3837
1689	11	3373
1675	1	802
1694	136	31615
1683	54	14629
1671	218	30052
1685	68	36213
1673	18	4337
1689	27	10968
1692	278	85665
1691	68	21687
1694	398	60248
1694	28	4278
	2	715
1690	3	1188
1673	298	44234
1682	142	49741
1687	1	771
1700	1	569
1670	366	106323
1660	218	36565
1641	37	9499
1642	8	1222
1648	39	13982
1659	2	588
1653	32	3701
1659	86	20745
1688	24	12713
1659	7	790
1680	27	16188
1672	1052	781558
1659	42	11290
1697	50	8116
1656	95	27669
1643	50	19932
1647	32	12169
1650	92	11714
	8	1680
1650	136	31704
1643	8	2632
1652	25	9366
1641	8	3345
1658	18	6271
1658	1	452
1642	16	2773
1647	45	18388
1658	54	18173
1652	60	25846
1659	1	1110
1652	1	727
1641	138	42797
1648	88	25130
	2	1517
1657	192	105072
1649	20	5435
1641	9	1948
1651	8	1724
1660	16	3539
1659	21	6759
1641	28	6928
1653	72	19241
1658	40	12139
1657	140	34293
1644	8	2478
1658	102	27305
1641	9	1456
1646	185	39884
1641	96	22201
1653	66	20054
1644	42	18078
1660	110	11133
1642	30	7220
1643	56	18643
1641	68	29405
1649	46	12647
1690	72	50998
1659	176	17000
1659	97	11669
1642	50	41838
1661	2	1106
1663	13	1724
1666	40	8710
1661	30	9268
1661	122	32231
1656	340	93284
1658	434	85393
1653	202	61347
1642	434	81399
1642	252	66298
1669	410	66225
1668	605	98838
	1	762
1662	52	12959
1661	71	17607
1659	608	129336
1662	89	33571
1656	462	179464
1661	2	789
1665	1	2562
1663	16	4229
1662	15	5444
1669	1	826
1663	43	13332
1666	1	217
1641	478	63489
1641	238	49400
1664	235	29530
1665	51	10074
	2	674
1660	604	340223
1650	301	64797
1661	56	11609
1647	242	47275
1680	11	1751
1648	242	90718
1642	410	127827
1695	1	544
	1	758
1676	1	513
1700	38	11434
1659	267	95838
1681	1	586
1665	602	187227
1681	54	30014
1697	48	11491
1698	1	2921
1681	4	1977
1678	46	35697
1688	1	570
1680	1	729
1688	1	624
1671	138	54901
1698	82	16532
1672	111	40051
1675	217	24130
1682	1	517
1677	304	68327
1680	1	236
1685	9	3607
1694	290	54084
1676	268	34088
1685	1	307
1672	118	35081
1698	194	31318
1682	1	522
1692	32	12756
1682	2	964
1691	4	2533
1685	1	428
1696	30	7734
1671	524	160708
1693	106	35349
1696	65	12476
1693	107	42573
1692	332	101538
1682	57	30501
1682	102	47391
1692	33	7323
1681	1	303
1673	33	3997
1693	532	92026
1696	38	7730
1689	99	20312
1676	454	158847
1694	40	7598
1682	53	10381
1690	71	12129
1697	42	8306
1673	68	15900
1684	66	19514
1691	38	7207
1682	312	66490
1696	155	29513
1680	425	113909
1686	96	26384
1660	1	1249
1690	78	31321
1675	1	334
1681	422	115397
1684	208	41965
1692	520	104944
1689	7	1004
1694	148	28223
1683	154	29776
1688	1	638
1671	10	4533
1672	386	93584
1695	220	36956
	1	1374
1676	240	31726
1683	24	5892
1673	150	33132
1679	270	23047
	1	2598
1681	181	52371
1682	2	1345
1684	1	690
1679	8	2648
1685	1	1064
1690	1	671
1696	93	25543
1699	57	16671
1680	82	24260
1689	2	329
1687	12	2399
1675	2	1382
1698	2	106
1700	16	4728
1696	42	6997
1692	116	21456
1698	94	33078
1670	240	42686
	2006	493288
1683	614	174215
1695	13	2626
1679	141	8234
1676	2	2235
1699	2	108
1695	3	406
1674	8	2079
1684	916	162118
1674	442	409591
1697	65	26175
1697	30	8091
1690	1	1140
1688	82	21211
1676	130	14060
1668	54	14083
1695	1	560
1670	117	29835
1691	74	29837
1683	1	390
1683	1	400
1683	1	948
1692	122	21997
1690	74	22049
1692	62	15654
1688	2	320
1689	21	4688
1700	1	373
1690	1	214
1688	39	7260
1694	1	562
1679	2	759
1683	2	800
1681	4	1011
1683	322	50820
1682	2	512
1675	1	626
1671	1	242
1680	1	435
1701	1	675
1697	1	643
1680	1	997
	357	87405
1684	26	9411
1677	126	32922
1689	1	343
1670	1	698
1700	320	65889
1679	1	425
1672	344	63591
1700	4	1027
1682	38	7727
1689	2	1431
1682	432	118822
1689	1	999
1694	130	27863
1676	48	10360
1685	258	53309
1685	436	92745
1679	470	109164
1682	1	926
1699	330	62129
1685	502	97494
1680	1	922
1688	1	279
	24	8373
1659	9	2184
1641	6	1016
1655	10	2473
1641	8	958
1678	422	142328
1684	534	154717
1646	64	16575
1656	26	7334
1658	5	1059
1641	8	431
1648	1	1254
1651	216	40677
1675	336	192607
1650	104	19390
1688	341	96520
1653	58	12079
1641	40	11728
1650	28	7081
1642	8	4583
1641	21	4152
1642	9	944
1651	9	1891
1641	9	2116
1641	8	1214
	1	1766
1642	8	975
1642	30	7452
1660	1	1649
1642	8	1845
1660	1	923
1655	257	29062
1656	168	27918
1650	263	28086
1643	25	9375
1641	23	4976
1645	24	3059
1654	168	31355
1656	42	11844
1647	163	30470
1656	192	35758
1699	749	674650
1677	2	576
1661	252	74328
1641	112	36432
1665	1	744
1667	36	6597
1666	176	30627
1666	11	1571
1665	10	1591
1658	248	34898
1659	310	50923
	1	703
1654	91	37124
1674	1	1126
1658	264	50393
1654	232	65351
1654	417	70108
1662	104	27345
1665	8	838
1657	340	113596
1669	156	15520
1652	224	55051
1690	2	898
1651	168	30017
1661	32	13380
	2	629
1645	250	96914
1657	156	54602
1668	34	10353
1695	340	48847
1661	113	21740
1682	224	33463
1659	124	48811
1665	1	878
	1	689
1668	1	1714
1700	1	717
1680	2	686
1669	292	69345
1690	2	1153
1683	209	33079
1670	264	54708
1673	64	6851
1692	191	37908
1673	144	21582
1677	162	49919
1678	164	23522
1675	164	38755
1671	37	6856
1692	1	1558
1683	1	432
1677	24	4904
1699	153	24261
1683	3	996
	1	941
1676	92	47756
1676	169	25596
1692	30	8990
1680	38	20825
1676	1	283
1681	152	29542
1679	48	21821
1693	242	35318
1679	10	2961
1691	38	6568
1672	39	10170
1685	1	1075
1676	10	1913
1672	185	58446
1678	1	225
1684	40	9681
1689	4	2728
1675	10	1621
1684	16	5253
1691	206	41943
1671	170	29154
1674	16	1115
1671	216	34133
1691	144	59745
1683	2	2355
1675	1	517
1680	2	822
1700	34	10222
1690	1	353
	1	176
1675	1	541
1660	2	544
1683	1	453
	1	882
1689	1	266
1695	2	922
1692	24	4655
1696	592	104311
1691	145	18617
1679	519	111372
1685	1	263
1685	1	657
1683	42	6478
1697	368	63404
1683	45	9488
1685	319	62840
1690	310	56136
1695	365	50270
1685	36	6783
1699	273	61308
1673	416	219158
1675	1	1272
1691	372	65583
1683	1	366
1687	477	99778
1689	282	42890
1670	114	14163
1690	204	30428
1691	42	10627
1692	150	32244
1696	50	13973
1688	264	40478
1688	1	153
1670	1	446
1691	10	2921
1682	2	289
1685	38	9704
	1	410
1680	1	478
1688	150	47593
1689	73	33001
1691	22	7468
1689	1	414
1680	1	1135
1676	24	7274
	8	2451
1694	8	3732
1700	20	3329
1692	1	69
1681	1	377
1687	186	29992
1691	186	28489
