year	pages	words
1774	370	118747
1750	383	161536
1797	387	317312
1777	449	149113
1776	821	715354
1774	334	111395
1774	339	115459
1750	420	172481
1774	351	119517
1741	296	104887
1774	370	123047
1741	357	133069
1777	425	134429
1777	431	157557
1777	457	151596
1771	734	668048
1771	610	599032
1723	318	50812
1723	376	60134
1723	340	52154
1711	84	26724
1723	303	50563
1732	287	87800
1753	180	39024
1725	63	9345
1793	115	24739
1797	216	73756
1723	420	72410
1790	89	17878
1787	1	1089
1712	102	26312
1798	31	10049
1760	244	62361
1704	185	41062
1747	340	81390
	1	868
1732	300	92804
1712	527	168397
1715	248	166471
1796	24	4756
1716	80	22940
1797	57	16109
1791	148	25825
	8	2058
	295	96666
1790	428	146549
	56	15207
1752	16	8403
1795	32	4782
1795	40	5724
1798	264	65188
1799	64	18959
	28	13157
	24	5134
1723	63	8515
	103	33245
1786	822	379989
1753	36	5132
	71	22110
1707	873	427791
1707	771	374539
	20	4905
1711	43	12378
1781	655	250823
1734	720	1043422
1707	767	363793
	817	727009
	1121	1079418
1731	51	11450
1741	14	3377
1740	24	6088
	21	4686
	56	17318
	63	19080
1727	37	7297
1798	31	8489
1725	52	13322
1726	33	8686
1742	74	17557
1714	39	6797
	12	3133
1741	23	5994
1726	24	5530
	24	6466
1720	38	12538
1718	28	6165
1716	31	6343
1712	35	6889
1745	22	5060
1728	29	5662
1739	21	5458
1720	48	13397
1733	34	7189
1795	29	6430
1742	23	4775
1728	41	12248
1742	29	8166
1739	26	6920
	32	8747
	34	8009
	39	7483
1720	40	7281
1736	139	35447
1736	53	13225
1728	58	15993
1788	8	2268
	69	19540
1724	224	60307
1725	184	60626
1735	20	4128
1727	41	9059
1727	53	11147
1727	37	8648
1728	53	9517
1721	68	12278
1728	46	11004
	30	9165
1726	32	7407
1800	15	4000
	39	9510
	63	18929
	57	2686
	93	3701
	106	6543
1762	56	6561
	116	42229
	66	6119
	16	1251
	122	12697
	203	31277
	106	14495
	15	1257
	220	42042
	14	1828
	13	1666
	15	1245
1725	49	15202
1790	144	22431
1704	84	23349
	82	12490
	8	1746
	9	1256
	8	2130
	107	16256
	8	930
1795	63	6724
1718	141	17603
	37	14492
1800	16	3222
	131	14328
1797	115	18442
1781	251	53385
	8	1480
1746	13	2154
1742	109	45682
	331	168589
1704	19	9069
1753	832	628008
	92	52592
1702	318	142199
1783	189	54115
	65	5999
1712	339	168553
	557	198325
1708	8	1895
1717	193	37355
	8	1464
1704	8	1735
1705	8	2150
	8	1814
1708	8	2014
1709	8	1997
1709	8	460
1709	8	1297
1708	8	1592
1708	8	1677
1709	8	786
1708	8	2317
1789	84	24127
1712	31	8512
1791	12	2373
1728	16	4452
1712	31	4694
1725	1117	1094777
	1	782
1721	258	68771
1784	23	5198
1789	24	4146
1712	291	81913
1775	1016	975319
	32	10144
1788	12	1973
1797	84	17448
1782	115	22664
	16	4633
	32	10568
1795	28	5907
1736	90	20452
1784	49	7614
1745	16	5681
1766	76	14983
1781	88	19306
	2	673
1744	44	14521
1737	107	25421
1788	64	13327
	1	156
1716	25	10235
1727	172	2923
	42	6027
1778	65	11402
1744	114	27282
1794	192	55500
1797	128	16877
1727	138	2516
	64	3848
1769	65	8808
	8	1049
1796	88	15118
1707	48	14067
1758	1051	596714
	1	612
1752	102	10277
1758	356	71188
1718	8	689
1736	74	30995
1766	44	7776
1724	53	12219
1759	22	3355
1714	27	5173
1734	44	11113
	204	36992
1753	24	5235
1744	78	17084
1755	192	81003
1734	27	7102
1711	16	5806
1706	32	15439
1775	30	5455
1793	444	81261
1767	44	9440
1710	48	8243
1740	289	80648
1732	32	8200
1744	74	14013
	392	98137
	442	112802
	454	114848
	440	111395
	408	105661
	497	135596
	447	115292
	377	99036
	502	126625
	339	87303
	422	114720
	535	145409
1755	310	78112
1739	300	69498
1739	428	102066
1757	489	124194
1739	292	66612
1739	297	66832
1755	283	71854
1739	314	72875
1786	280	63433
1786	546	201195
1714	144	32269
1739	380	81035
1779	181	53851
1708	48	13752
	361	124407
1779	167	50778
1719	122	29327
1739	377	86638
1739	398	87295
1772	20	6297
1796	135	20533
	929	202470
	313	54339
	153	34797
1739	332	77577
	315	55872
1739	409	97256
	48	18509
1798	204	56950
1739	192	60519
	560	188267
	629	223318
	57	1647
1730	376	156577
1718	357	130273
	506	142634
1797	96	21191
1735	40	9856
1724	53	15050
1748	38	14263
1745	30	8591
1704	238	37267
1797	20	4778
1732	32	6025
1714	111	22049
1706	30	7609
1741	44	14204
1710	48	22443
	36	10912
	8	1790
1773	19	5992
	3	745
1745	41	10408
	43	15411
	10	3111
	14	4948
1772	53	9337
	24	4641
1719	32	8056
	9	2869
1766	231	47373
	17	5911
	9	2998
1752	11	1340
1743	71	24316
1780	32	5028
	1	286
	319	80575
1721	32	9073
1796	143	10079
1777	256	44899
	8	1808
1737	78	26669
	1	671
1733	124	61955
	8	921
1712	72	13545
1777	255	45469
1716	15	4479
1791	70	29268
	26	4759
1731	104	33429
1777	287	50389
1717	50	13093
1727	36	6632
	1	232
1716	26	5907
	1	168
1730	186	46825
1736	117	63320
1715	313	48767
1756	31	6649
1773	97	73408
1792	82	12928
1793	85	13552
1740	632	213570
1790	453	76865
1749	189	34073
1795	15	2205
1766	215	54467
1769	96	59934
1785	318	66717
1796	466	83640
1788	493	158183
1795	448	76512
1789	581	300258
1766	268	143643
1797	586	419285
1786	465	151440
1791	1299	1094770
1797	612	434012
1799	208	49655
1796	532	188178
1799	269	70034
1799	283	68788
1796	606	207853
1799	269	65019
1799	304	76461
1796	576	195340
1796	730	369316
1764	275	79074
1799	281	72020
1799	241	58871
1770	250	58075
1799	222	50944
1787	158	42799
1722	428	99082
1722	398	107726
1722	416	95682
1722	452	103280
1740	486	114391
	315	164585
1772	22	4506
1722	438	102180
1722	443	103422
1767	286	32878
1767	323	35959
1767	249	27253
1717	116	32373
	193	151360
1767	298	33752
1730	449	149424
	310	69946
1799	64	24477
	324	75233
1784	352	141277
1749	17	2468
	221	46608
	26	5896
1767	1447	1185345
	113	23414
	79	14237
	110	23779
1749	258	84888
1800	366	125097
1738	163	30546
	15	2476
1718	247	34795
1744	302	82977
1788	399	124482
1737	193	39050
1737	186	38347
	8	1583
1761	416	83463
	31	4775
1772	89	24929
1794	142	38099
	340	65053
1769	159	19206
1769	185	21235
1794	191	49488
1787	344	35794
1783	231	65662
	1	297
	8	2898
1778	495	146403
1755	353	106499
1794	344	122277
1790	430	158071
	32	7670
	16	3087
1731	19	4220
1772	23	7413
1760	324	68997
1797	280	35953
1792	374	71054
1704	27	3682
	8	2794
1776	399	65986
1790	456	140418
	8	1433
	32	5280
	32	15775
	155	42520
1732	396	65138
1743	98	41798
1777	226	70136
1722	80	18208
1794	49	10958
1765	372	89258
1759	258	25942
1797	202	38427
1760	312	70194
1724	272	76993
1766	16	4128
1770	526	256659
1793	32	5212
1792	72	12357
1759	5	442
1729	97	20365
1799	222	26986
1788	78	14612
	367	74667
	16	2964
1738	32	8098
	94	39903
	397	52680
1799	96	60898
	13	4260
1754	39	11485
1800	138	37623
1719	16	5455
	1	999
1795	60	11911
1758	33	8551
1796	528	104967
1728	1067	858227
1784	16	2512
	69	8103
1778	99	27431
1743	72	7948
1701	309	67698
1756	16	4331
1751	197	66654
	179	48688
1762	416	174666
1762	128	65052
	3	2337
1795	1119	1178949
1770	166	42908
	8	3361
1782	20	2294
	1148	1431527
	167	44402
1726	134	32678
1790	593	223857
1799	285	102588
1783	605	220623
	241	58006
1790	496	185765
1783	684	247302
1740	274	124336
1790	446	175455
1766	239	34631
1766	59	11260
	283	62709
1793	246	77772
1796	1113	568992
1785	596	354653
1788	434	129140
1796	653	593558
1788	521	155171
1788	517	169739
1796	1142	583745
1796	1037	611895
	606	272419
	681	317395
	576	277950
	547	260535
	547	261940
	701	319748
	631	301331
	492	228680
	581	269385
1729	55	12289
1772	315	118638
1772	318	114692
	46	9785
1702	100	19256
1739	31	8293
	20	5235
	27	4849
1740	27	7407
1715	88	21608
1705	54	12766
	37	8788
1749	26	7854
1723	28	7250
1707	23	4156
1718	49	8146
1724	47	13422
1728	249	62306
1797	60	21816
	97	26342
	16	2725
1715	123	32034
1719	105	23428
1710	19	8520
1743	113	21179
	108	29310
1742	61	14886
1721	43	10964
1717	166	40948
1716	153	25359
1729	144	31708
1741	39	10561
	11	3048
1756	39	7186
1727	24	5081
1735	48	15583
	34	11272
1759	24	6172
1716	104	14415
	8	1998
1756	50	15913
1799	28	6607
1744	31	6619
	33	7177
1727	45	12081
1716	143	24883
	28	7967
	42	11019
1770	24	3933
	30	8381
	168	47595
1707	165	33020
1701	45	9760
1757	46	15383
1757	51	10647
1782	184	73810
1714	72	18750
1715	112	17765
1717	264	67532
1711	132	23091
1798	304	126287
1721	93	19975
1716	127	29392
1776	358	67762
	55	12440
1793	550	119995
	108	31902
	23	4214
1713	42	9957
1725	96	19171
1752	179	69822
1728	120	41752
	30	5389
	64	9233
	578	122735
1709	40	7134
1756	100	30241
1800	14	1919
1713	19	5365
1717	144	40468
1720	45	8473
	66	10507
1795	39	6784
1765	32	3535
1776	75	13430
1734	116	39894
1701	32	7410
	15	3066
	98	13574
	23	6527
	276	55847
1771	30	2586
1707	16	6894
1707	24	5751
	2	607
1711	286	73234
	48	13402
	50	10416
1707	64	13543
1701	272	67487
1743	148	48673
1795	276	69637
1742	567	218421
	523	251185
	555	260912
	608	276426
	495	231773
	588	274395
	545	257800
	447	199894
	539	258445
	511	228988
	475	229414
	520	235807
	486	231849
	439	196565
	525	251235
	517	232657
	571	264174
	535	244828
	506	230887
	559	197120
	463	202823
	535	248670
	563	256965
	568	264489
	539	251922
	484	218788
	590	285275
	475	215912
	547	242198
	525	243833
	490	229109
	36	20167
1749	413	124085
1797	373	69996
1796	498	192289
1796	527	216531
1796	553	215497
1796	600	266722
	451	113663
	510	132125
1796	630	151981
1783	363	79268
1721	244	71459
1701	737	204574
	584	153207
1740	214	55013
1739	127	37069
1716	286	112299
1746	166	31137
1800	192	42643
1724	23	3526
	583	158468
	532	134384
	27	8085
	14	2984
1739	36	8998
1727	53	11879
1760	45	8488
1734	26	6459
1744	43	14563
1757	25	5302
1776	25	7693
1741	44	16873
1727	27	8411
	32	10991
	28	11268
1756	38	7699
1743	48	14408
1747	488	110873
1755	30	9044
	188	48798
1728	78	21341
1729	415	136348
	22	5015
1713	86	26199
1747	484	116070
1743	35	11863
1744	22	8592
1759	409	100925
1754	28	9384
1747	549	126147
1747	516	120349
1759	401	98665
	53	11992
1713	298	82841
	51	14882
1741	23	6952
	39	12141
1751	1515	420967
1776	40	11517
1719	32	9595
1745	451	102206
1745	471	107086
1735	408	89329
1771	8	2287
1745	495	112428
1745	459	106011
1745	432	95531
1745	417	95613
1724	316	104211
1745	483	108837
1724	366	125124
1758	47	9638
	106	11848
	106	10980
1774	447	94482
	46	8891
1783	873	490032
	553	352834
	106	11529
1743	144	21570
1799	528	193011
	45	25039
	499	329359
	14	995
	304	191424
	107	11083
	106	10575
	478	304433
	483	302273
1744	330	563685
1757	28	5734
1745	39	14477
1735	28	7872
1711	288	55046
1746	43	14826
1737	50	14989
1745	23	8827
1727	26	6857
1700	98	24435
	27	6848
1738	41	10593
1731	45	11079
1745	8	2152
1766	36	9917
1712	368	82452
1727	22	6941
	882	740961
	45	13559
	442	359442
1733	29	6597
1741	27	7119
1741	44	14974
1715	36	6180
1716	23	5024
1715	30	6294
	23	5204
1797	28	6488
1709	56	10010
	15	2816
1758	18	2277
1713	28	5207
1751	20	3823
1706	95	20798
1704	27	11347
1796	62	5417
1717	21	3372
1742	24	4230
1715	106	20047
1796	70	7734
1719	28	6338
1799	79	31383
1788	35	10299
1768	39	11337
	25	7649
1799	72	7474
1766	39	9941
1786	9	1477
1782	76	11082
1789	33	10020
	1	530
	1	1054
	8	963
1798	79	10644
1789	36	10569
	64	8518
	1	631
	55	19506
	103	24697
1744	103	18682
	49	29299
1753	362	98238
1753	451	141895
	408	63828
1734	112	31044
1717	129	27799
1716	72	12591
	119	35502
1733	413	115835
1701	363	75304
1749	260	61724
1796	581	241980
1777	119	20768
1790	116	24106
1724	476	193904
1745	165	47512
1724	438	177277
1720	482	133734
1743	60	24599
1776	96	22409
1741	300	135369
1772	275	100772
1739	44	15232
1752	458	146956
1733	592	177456
1798	250	63699
1739	41	14439
1769	43	16404
1741	60	20430
1755	347	53407
1720	296	56074
1768	39	8480
1741	252	98690
1744	92	37831
	320	33218
1723	163	33177
	400	105319
1744	88	36949
1754	226	44419
1716	32	8040
1795	502	98346
1777	363	69063
1796	403	133173
1743	215	41271
1714	62	8431
1795	556	129707
1766	384	76037
1796	276	58810
1796	462	155473
1796	496	170768
1756	16	3764
1726	416	119165
1756	22	5049
	2	403
1799	40	13847
1798	240	49839
1798	63	16899
	131	40922
	8	1786
1741	73	14194
1739	73	16123
1770	160	23272
1745	265	79115
1702	36	8765
1726	48	8376
1792	64	17192
1756	24	5094
1783	66	25027
1707	24	12447
1745	19	4022
1714	190	73736
1706	3	299
1734	35	7459
1710	15	2139
1764	381	96727
1705	31	8301
1790	31	12196
1788	20	3935
1726	120	24837
1723	16	4768
1790	39	5660
1755	36	14434
1761	372	79610
1789	40	52635
1739	376	82278
1732	427	155339
1724	179	57842
1785	156	22321
	4	927
1746	40	16269
1755	469	93835
1716	66	19387
1777	96	27107
	60	20815
1770	391	90671
1787	42	6338
1787	46	7274
1795	323	41873
	24	8386
1746	32	7547
1701	19	7901
	32	4128
1790	32	6166
1748	19	2817
1766	30	4099
1718	70	14214
1798	31	6112
1797	48	10117
1799	30	3073
1786	16	4673
	22	8729
	24	4234
1745	24	6133
1796	34	7400
1742	35	5716
1765	57	12580
1770	27	5566
1800	19	2880
1728	44	9602
1798	59	14500
1703	351	64038
1712	24	7926
1797	32	4375
1765	48	11131
1797	67	15613
	32	6636
	42	9744
	16	7453
	59	15467
	8	4242
	12	2786
1797	58	10707
1736	69	13901
	40	6126
1760	60	17851
1794	67	29421
	42	4083
	17	2946
1782	115	30609
1753	72	28218
	8	3816
	176	42966
	44	6821
1764	106	23060
1734	103	13498
1794	393	54286
1772	361	89037
	24	5027
1755	39	8212
1703	24	5977
1770	204	33076
	19	3473
1782	680	312236
1766	32	7134
1754	34	7583
1777	46	12944
1796	23	7516
1716	12	2044
	20	2438
1733	47	11727
1763	146	49495
1772	36	10221
1746	80	26208
1727	73	28874
1788	464	200745
1745	23	4811
1791	57	10256
	32	10498
1711	143	33318
1739	1152	869285
1722	71	12129
1721	224	74124
1703	7	1823
1729	56	48551
	19	4881
1705	8	2051
	81	13620
1770	152	60670
1765	43	9551
1771	17	4760
1793	21	3374
	3	876
1716	32	8094
1753	145	37485
1758	30	3311
1797	36	8671
1753	20	5648
1760	32	4131
1754	23	6585
	54	52263
1749	72	14751
1758	16	3126
1777	23	3962
1757	380	54188
1764	29	4034
1796	147	21235
1779	278	126721
1719	30	11155
1780	76	27321
1789	473	165291
1789	442	160887
1775	324	55681
1800	242	88353
1740	436	162888
1784	404	67751
1754	206	43330
1741	560	146754
1762	370	105452
1767	27	4733
1763	432	155414
1799	24	4833
1784	418	70158
	24	5700
1769	326	68532
1799	437	103840
1742	104	34506
1792	437	173795
1769	265	81710
1736	69	17817
1800	247	54023
1800	257	55928
1773	233	81590
	8	1630
1739	46	15504
	9	1414
	252	47840
1770	365	100523
1747	232	82978
1716	128	64539
1794	69	23575
1727	802	300722
1752	351	122077
1779	362	108520
1764	366	104385
1735	465	209386
1710	371	59039
1761	107	29265
1710	373	78124
1757	503	149082
1763	1032	619246
1785	486	95519
1799	241	55685
1799	183	34322
1776	243	54054
	43	3775
1742	44	10492
1764	144	33007
1788	182	34548
1759	48	5409
1799	516	121735
1764	235	78362
	16	2513
1789	155	31029
1776	234	51578
1777	193	48855
1790	161	54115
1765	138	32781
1790	601	200853
1790	147	33276
	312	89089
1784	303	69412
1763	431	84085
1763	379	76436
1784	401	101554
1799	367	79428
1763	474	93972
1763	401	81262
1763	515	105270
1784	274	67432
1784	309	98088
1763	354	132165
1775	639	274362
1794	465	188657
1763	463	96221
1775	575	240058
1763	366	133969
	332	92022
1702	1521	608300
1721	45	14161
1713	45	9445
1727	388	83359
	506	147061
	428	120688
	423	123840
1733	40	8013
1726	75	9273
1743	362	85365
1751	129	31460
1736	300	61920
1753	39	6965
1738	190	30217
1750	40	10672
1728	631	1023046
1748	41	9119
1757	46	9385
1745	44	10218
1729	35	10024
1737	94	19275
1733	92	20331
1708	30	7331
1750	32	7540
1752	32	8428
1753	23	5322
1749	68	15477
1736	174	41369
1736	271	76099
1734	64	17277
1737	354	104777
1767	119	46146
1775	23	6765
	1	1125
1790	81	14257
1795	78	13580
1779	47	11552
1788	56	11050
1793	41	7534
1792	93	17168
1799	36	5688
1784	34	7562
1779	23	6451
1788	227	36007
1780	96	17334
1799	85	14754
1789	23	7261
1777	433	121226
1788	222	60472
	143	68603
	14	2186
	44	15216
1761	510	261900
1761	522	246583
1764	20	6328
	150	29218
1755	68	8517
1762	24	12793
1762	510	247491
1761	476	119813
1762	522	242451
1768	132	16115
	131	27319
1769	122	34945
1770	535	138728
1783	144	35415
1775	114	34691
1782	515	86593
1790	103	31373
1788	596	176917
	167	34085
1772	494	318090
1793	474	90122
1790	548	227016
1786	266	64913
1790	344	131133
1790	577	252444
1764	682	643691
1764	550	556443
1790	653	302688
1770	554	142477
1790	658	326411
1790	470	200515
1782	509	79835
1790	837	403895
1790	513	179388
1794	566	149684
1797	48	14191
1797	542	129605
1798	176	54525
1794	526	147637
1793	431	137844
1778	23	4157
1763	36	9049
1772	16	2755
1705	48	8110
1708	36	5497
1774	24	5937
1797	24	8298
1701	24	4692
1798	58	31765
1707	120	30777
	172	43719
1791	79	11862
1730	84	26650
1717	110	41479
1715	96	36365
	74	24072
1773	48	6675
1776	65	13000
	48	17069
	30	7507
1746	110	23703
1763	35	7821
1762	205	50148
1787	143	26225
	161	36596
	212	69865
1724	96	50123
1778	140	35159
	216	54383
1788	28	4125
1752	495	176626
1726	444	127043
1718	191	39354
1740	48	20764
1722	136	29693
1712	36	3791
1716	70	15595
1721	48	12526
	71	21071
1788	121	18814
1726	486	138377
1717	40	8471
1744	16	4766
1730	139	39094
1779	49	9849
1708	175	37593
1756	1090	1149424
1741	22	7002
1791	51	8520
1793	151	44683
	4	1877
1800	35	5297
1763	16	4344
1792	299	68940
1702	60	9546
1709	87	19826
1758	142	30193
1707	16	4339
1717	19	5265
1717	32	5633
1740	24	7170
1710	223	75801
1704	97	4874
1716	48	12010
1741	32	9169
1739	36	6935
1794	76	13740
1714	25	6064
1711	24	6469
1714	32	8671
1716	32	5331
1727	431	122393
1712	24	7013
	16	4117
1708	16	8132
1737	76	21581
1717	41	7878
1710	25	6307
1714	40	11155
1709	25	9264
1718	24	6667
1717	32	6267
1718	36	7494
1718	32	6769
1703	431	333571
1730	36	7608
1747	50	12388
1777	24	4473
1758	72	11455
1781	32	5046
1743	60	12721
1776	22	3880
1740	32	8180
1730	22	3591
1753	8	988
1777	95	17823
1759	24	5911
1781	42	7214
1739	40	9538
1756	48	11471
1755	85	15776
1730	72	11366
1729	48	14029
1730	24	4221
1758	48	17577
1786	31	6619
	48	13975
1775	75	16889
1760	62	22228
1798	48	19728
1799	47	10965
	60	21104
	29	7992
1774	52	11757
	31	6535
1727	218	37227
	176	37966
	12	2342
1791	24	3930
1708	204	69738
1728	234	43438
1774	31	13054
	38	12355
1759	40	15877
1773	155	57366
	20	5297
1721	289	43242
1767	331	174633
1775	29	7447
1742	18	4656
1709	409	259884
1788	65	14406
	32	7102
1770	32	9090
	26	6210
	80	27081
1714	180	31414
1799	20	5484
1709	65	16050
1768	33	9320
1706	131	25904
1705	176	32658
1722	96	14031
1704	168	32803
1707	124	32671
1727	80	19284
1721	288	42238
	1	456
1728	227	56160
1716	71	12445
1743	160	40068
	31	7993
1709	17	7171
	60	19901
1800	180	34360
1797	190	31500
1725	180	55231
1717	37	9731
1800	121	31852
1720	46	13072
1708	35	7338
1768	29	5113
1793	119	50933
1720	104	23083
1715	95	13992
	31	7452
	36	9333
1757	35	7207
1732	46	10578
	289	122143
1740	270	54192
	47	14882
1735	16	3765
1742	20	7405
1798	40	13413
1723	23	5565
	178	41717
	123	36966
1733	28	6265
	30	11967
1735	141	41929
1742	24	8990
1727	35	7202
1713	47	10627
1716	45	8153
1743	36	8784
	54	14569
	40	10900
1727	96	41464
1730	74	15073
1757	12	2227
1729	54	15349
1725	46	12837
	56	12942
	36	12277
	28	5060
1710	28	10006
1725	37	14334
1735	28	4854
	30	11109
1731	62	9885
	51	17047
	51	22269
	69	23914
1727	95	30834
1727	68	22275
1735	70	15180
	55	19208
	57	9435
1727	48	12313
1727	53	12951
	33	10408
1722	35	10736
1718	28	7199
	45	13938
1723	47	13470
1730	22	6387
	47	11273
1724	39	10335
1743	158	40383
1743	32	9529
1706	63	10100
1727	40	9571
	58	11252
1707	23	6350
1745	15	2871
1741	48	13191
1717	35	8217
1778	30	8111
1723	12	2718
	28	6930
1756	17	4778
1740	32	7646
1717	40	8791
1777	24	4448
1740	31	7834
1745	16	4411
1724	33	10822
1741	33	6797
1741	271	80796
1743	27	7496
	34	10618
1736	38	10480
1774	22	5361
1792	24	5908
	21	3008
1780	18	6057
1776	16	4404
1800	72	7723
1784	20	4991
1724	459	141302
1712	128	101415
1706	466	187331
1726	110	93843
	186	130504
1735	1138	510353
1738	893	444155
1714	902	498751
1713	72	39716
1705	355	156006
1726	749	529755
1768	610	537810
1772	839	787096
1728	1219	946704
1762	1283	1214165
1771	268	56572
1747	103	106569
1706	143	111533
1704	27	5270
1757	72	94295
	8	1719
1760	238	186312
	16	3526
	20	4213
	16	7830
1742	22	6070
	8	1721
1760	354	294827
1760	429	356204
	17	3948
	56	17899
	17	3529
1723	134	107507
1761	30	4280
1711	166	18746
	84	8052
1705	890	426786
1784	18	3913
1788	69	7480
1790	16	3511
1767	88	14468
1765	15	2995
1772	312	86863
1703	16	7184
	30	8772
1712	48	41975
1790	198	90940
1772	285	80904
1787	193	51047
1749	314	73346
	97	61141
	96	9663
	360	67692
1767	119	67963
1789	1026	1102539
	12	7266
1727	118	8334
1702	9	1859
1758	32	7142
1758	24	4419
1719	463	106604
1717	415	155654
	30	3431
1758	36	8379
1747	153	36096
1751	75	18703
1800	16	2479
	22	4332
1751	40	6081
	238	34463
1747	244	38343
1766	424	160385
1730	168	58318
1758	36	6335
1778	475	188075
	52	15177
	8	2664
	71	20538
1777	81	19707
1721	306	103110
1777	241	51370
1777	255	53602
1709	143	21641
1776	114	27979
	167	23223
1787	142	11549
1784	39	4032
1798	24	6671
1705	16	5608
1798	40	7747
1798	21	1918
1713	21	2392
1800	99	13572
1715	47	10764
	96	13554
1748	72	17361
1753	120	16543
1789	44	8449
	12	2013
	20	6221
1707	178	71307
	36	5712
1710	1	747
1717	15	2140
1800	22	3835
	24	5608
1797	346	138192
1799	44	9149
1722	16	2428
1714	48	13541
1797	36	11496
1749	60	14617
1794	21	3303
1748	110	31345
	32	10322
1759	24	5597
1759	29	5038
	48	13039
1760	67	12231
1705	8	1856
1763	116	39209
	72	22148
	29	4781
	1678	1188284
1767	27	5399
1790	304	57714
1787	118	15795
	646	532643
1767	88	20258
1704	15	2746
1737	708	256155
	24	7734
	693	548383
1725	899	679518
	1148	909229
1738	646	641445
1767	1023	806718
1752	1298	1163141
1776	48	9743
1741	32	8762
1773	493	89350
1773	496	89021
1752	312	66161
1778	24	5280
1773	475	91316
1773	447	86054
	35	4705
1795	22	4259
1789	24	4104
1722	49	15610
1752	50	6139
1703	36	20373
1790	26	6550
1707	24	5486
1708	124	22037
1765	33	7493
	34	7507
	4	963
1715	22	5254
1772	24	5432
1757	46	10821
1747	65	15740
	1	1756
1737	96	18318
1788	35	7212
1794	48	12277
1757	43	6708
1719	39	6150
	31	7063
	24	3220
1706	393	207806
1701	20	4607
	20	4391
1793	85	19699
1719	34	8818
1721	86	41216
1780	24	5801
1787	77	15200
1711	63	14340
1780	46	7602
1770	35	6538
1754	527	249129
1736	144	51395
1783	8	3105
1775	40	9349
1774	8	1370
1702	24	4876
1784	46	9375
1785	8	1828
1775	40	10481
1784	24	10018
1732	28	6939
1778	89	20273
1738	156	32670
	3	1709
1771	92	61407
1730	40	10967
1729	28	7134
1718	39	7636
	46	15067
1770	545	404202
1791	31	5329
1792	24	3767
1766	47	10738
1781	25	4775
1792	15	2798
1717	40	6268
1778	15	3162
	40	10628
1777	27	7511
1770	384	332333
1712	43	8410
1733	31	6259
1708	120	30614
1709	24	5267
1717	64	26591
1737	1021	803693
1766	520	169153
1755	33	7679
1725	101	24147
1723	144	34710
1716	81	20019
1705	916	898933
1709	48	13173
1778	56	8761
1777	16	6006
1729	24	3999
1767	24	7628
	2	508
1775	531	246349
	147	44579
	182	26653
1709	52	10776
	70	19375
1771	28	5500
	2	675
1747	1298	1140128
1770	17	2973
1731	528	134291
1741	27	6381
1721	182	55085
1785	288	34119
1788	51	8120
1720	336	52072
1783	1472	1237129
1769	411	205565
	12	3108
1788	263	72600
1761	308	40759
1703	32	8010
1788	318	89182
1731	31	3923
1701	72	25855
1796	414	77705
1714	93	40336
1736	57	14020
1721	31	5822
1794	94	33783
1721	260	47609
1775	418	167555
1735	41	15129
	32	5375
1754	272	67348
1791	418	127201
1758	342	49237
1741	530	139048
1796	438	89525
1769	1003	1138443
1756	218	41359
1786	289	42254
1766	376	105391
1733	361	126715
	6	2159
1702	32	9843
1701	33	10412
1702	31	8869
1701	32	9758
1701	32	10555
1702	30	8731
1701	33	10708
	13	5025
1702	32	9403
	21	3345
1783	18	2505
1790	47	12397
1778	23	3947
1774	57	11751
1714	46	15662
1800	9	1462
1741	463	112592
1778	214	50539
1797	32	9870
1738	334	111625
	19	5447
1788	228	65997
1798	26	5765
1704	106	31424
1771	45	5755
1733	107	114202
1797	19	5039
1724	188	43499
1790	30	4614
1758	170	44335
1785	169	38548
	78	18038
	16	4797
1778	300	92877
	8	2001
1753	152	39390
1758	214	53446
1731	107	139635
	15	2650
1763	23	6085
	13	3784
1728	438	87377
1758	32	8162
1790	244	55346
	30	4588
	23	7026
1765	48	9122
1701	181	45180
1788	16	3794
1788	33	5932
1792	25	3403
1794	103	21019
1726	58	12190
1798	31	5734
1706	24	4711
1755	31	6729
1781	16	2554
1797	40	4414
	2	366
	1	29
1752	131	11217
1730	487	154317
1726	15	2953
1800	94	19457
1720	88	23785
1708	16	5401
1732	280	96997
1729	102	96299
1798	277	86553
1748	447	103609
1749	120	139540
1768	455	95965
1780	460	64706
1722	500	270083
1722	439	311487
1733	1141	1138202
1710	889	650812
1792	1198	970555
1772	856	737672
1731	381	182457
1764	16	3751
1796	56	12783
1795	112	24852
	25	4933
1763	16	3887
1706	32	5606
1727	292	27602
1788	267	130013
1743	32	4341
1763	20	4891
1707	37	12118
1746	35	11819
1766	16	4487
1721	48	16468
	477	131226
	493	136674
1759	32	6274
1743	99	53072
1736	24	6154
1707	22	7962
1778	264	61256
1795	430	95968
1731	493	164881
1743	62	28832
1783	479	161944
1792	358	89288
1736	156	54007
	160	21758
1731	49	7138
1800	100	28472
1705	591	212809
1708	1150	919407
1783	61	18016
1769	72	14380
1761	120	35372
1744	337	165013
1797	27	8703
1792	70	20947
	75	17227
1736	168	56947
1766	55	17750
1760	59	16541
	12	2185
1765	24	4589
1781	48	10849
1762	368	103545
1760	39	7784
	16	4252
1783	104	11482
1707	1	502
1707	415	78998
1709	192	44692
1775	483	98709
1757	226	48330
1760	839	708081
1712	31	4922
	48	10401
1745	218	53510
1796	475	118042
1735	24	4634
	3	940
1762	159	27972
1749	80	20184
1711	376	133079
1723	26	5577
1770	40	6735
	7	1552
1778	294	82727
	16	4407
