year	pages	words
1873	10	5086
1854	13	4162
1849	33	10064
1845	16	3909
1860	21	8605
1864	7	4832
1851	30	10531
1866	20	2563
1851	18	5757
1842	19	1253
1847	26	6379
1859	21	7497
1847	26	9226
1849	19	4671
1858	16	8690
1856	22	8967
1858	8	6054
	3886	986018
1859	23	7398
1857	54	15408
1846	15	8566
1858	7	6144
1845	21	12770
	172	58139
1840	24	8370
1850	8	10147
1843	79	29729
	168	66866
1850	609	234834
	231	87005
	3574	923993
	192	76402
	177	59688
1856	15	12404
	201	74472
	172	69605
	149	54078
1834	326	123317
	104	39896
	140	54437
	212	73320
	183	72743
	668	354121
	200	77624
	257	101828
1848	8	5834
1849	47	12242
1849	21	8606
	3454	1126210
	185	66372
1860	25	10179
	159	57115
1845	12	6351
1858	7	6765
1850	17	4291
	126	45384
	242	94019
	106	39687
	219	83257
1850	12	4808
1839	17	5209
1860	17	8229
1845	24	7022
1852	19	13170
1846	14	8818
	14	2856
	9	2230
1848	16	12356
1859	16	8390
1835	15	7155
	10	2145
1856	43	12880
	12	2148
1846	39	13101
	9	2267
	8	2086
1852	32	13335
	11	2324
	9	2217
	10	2291
1835	8	3628
	11	2258
	10	2564
	11	2574
	17	4274
	13	3189
	17	4026
1850	19	7592
	12	2832
1852	11	2262
1852	16	8136
1842	54	21681
1852	14	3966
1852	23	7210
1852	15	5743
1849	28	6860
1845	63	31357
1852	32	10123
	9	1872
1876	15	5453
1845	7	7567
1860	25	6658
1856	20	6615
1858	21	6787
1856	17	4361
1851	72	27774
1842	43	23306
1846	26	7227
1851	47	53638
	166	48601
1841	24	8204
1860	25	8760
1855	26	6154
1853	30	7631
1839	20	7546
1848	39	10087
	153	43674
1848	41	10975
1850	44	10757
	246	81163
	372	114648
	557	174312
1856	22	6856
1851	39	12973
	502	154565
1856	36	15740
1845	30	9147
	51	20446
1846	5	801
1856	24	10601
	296	72282
	49	17660
	428	134677
	341	210649
	401	106883
	385	243269
	360	84070
	278	63070
	491	323439
	342	210328
	260	149366
	309	75374
	532	176509
	355	213886
1830	270	66666
	655	220492
	608	197401
	74	22935
1851	12	2202
	7	1437
	110	37993
	631	192191
1831	309	88540
	799	252322
	536	171407
	101	30493
	53	18288
	24	5951
	549	187782
	502	173734
	41	12210
	74	21864
1870	23	6550
	134	49478
	124	44220
	125	42413
	280	91725
1863	394	116907
	1090	414934
1855	165	54011
	524	199440
	656	257028
1861	7	2027
	939	336826
1865	220	75185
1847	324	90127
	170	64819
1865	320	108430
1852	12	5351
1863	485	127045
1862	370	134415
	13	2776
1836	122	29862
1852	19	6471
1850	30	8706
1861	6	1168
1847	590	182218
1843	49	19606
1847	603	190125
1854	17	5063
1847	12	2907
1855	18	7425
1845	24	7489
1860	36	17582
1852	12	5400
1849	15	3770
1851	32	11464
1856	16	6360
1853	24	7474
1853	28	10124
1859	11	1419
1842	24	18631
1855	79	21882
1844	29	13217
1839	22	7570
1853	16	10135
1854	14	5205
1860	12	2385
1846	29	10885
1852	16	5707
1858	20	7169
	16	6404
1847	24	7514
1854	98	61460
	7	2048
	7	2462
	17	6044
	14	3997
1867	17	5283
	10	2822
	16	5600
	27	9123
	31	9052
	20	6131
	15	3340
	25	6110
	30	8143
	17	5342
	23	5876
	24	6212
	89	26090
	31	8592
	22	5062
	24	7904
	18	4212
	32	11615
	68	21945
	73	20683
	62	18228
	32	9400
1839	10	5137
	48	8525
1839	15	7522
	45	10951
	17	3923
	13	3012
	19	3775
	9	1132
	19	3121
	17	3081
	17	3029
	9	871
	8	964
1867	96	30006
	68	10640
	8	1132
	8	1125
1857	16	14109
	9	1026
	9	1149
	8	1063
1851	124	44141
1854	319	169493
1865	296	112490
	64	30595
1851	30	5875
	47	7914
	43	6632
1865	11	1551
1846	36	11219
1862	53	11291
1851	141	52335
1857	454	106891
	68	12740
1867	35	9991
1866	36	8979
	65	13030
1846	284	89663
1854	42	14417
	31	4245
	59	22199
	77	18181
	32	7937
1860	1140	848202
1860	1709	1211753
1860	2224	1329583
1858	10	2106
	274	85796
1853	142	51992
	27	5535
	24	4735
1869	126	24084
	25	5194
	37	6018
	396	129348
	223	69098
	36	7136
	33	6549
1844	29	7902
1861	86	29484
1856	117	31687
1859	87	17829
	38	10660
	23	6112
	29	7081
	32	8010
	42	11541
1864	87	35317
	56	14133
	40	10767
	45	12330
	59	14067
	33	8542
	56	14210
	54	13987
	47	11067
	49	15271
	39	11427
	36	8942
	44	12412
	33	9627
	45	11904
1843	35	4534
	59	17452
	47	12914
	34	8784
	42	11932
1876	15	3896
	72	18214
1857	122	28739
1854	25	5524
	54	18291
	44	17177
	531	183311
1863	23	5410
1837	249	71153
	689	203646
	567	169775
1837	148	47031
1837	22	6357
1837	159	43631
1852	77	19448
1837	183	55083
1837	270	75432
1837	270	83105
1837	345	107374
1837	272	81414
1837	239	78422
1837	398	121996
1837	520	135054
1837	614	161906
1837	134	38276
1837	387	121388
1837	518	166040
1837	696	196080
1837	551	154602
1837	452	136681
1837	537	162609
1837	695	211378
1837	626	193376
1837	622	197586
1837	65	18759
	62	11439
1837	479	144482
1837	631	191110
1837	644	188420
	47	7959
1837	939	277245
1837	636	186345
1837	623	159395
	6	910
	67	11514
	7	1253
	6	1077
	57	10763
	6	1016
	8	1554
	8	1716
	8	1529
	8	1743
	8	1702
	8	1633
	58	13980
	8	1599
	86	18988
	8	1728
	8	1670
	112	29449
	209	47502
	227	67573
	170	44519
	175	47272
	32	8364
	214	64869
	9	3321
	167	38382
	13	5854
	100	32817
	269	61133
	13	4683
	32	10148
	27	6407
	158	43952
	32	10810
	16	6465
	99	32643
	9	3257
	9	4457
	136	36326
	12	3573
	9	346
	17	6017
	14	5613
	16	4694
	16	6328
	17	6771
	21	7528
	12	3855
	14	5897
	13	5701
	15	5676
	11	3807
	23	8059
	17	4907
	17	5493
	21	7986
	15	5347
	21	7704
	21	7923
	20	6715
	21	7307
	14	4768
	21	7341
	15	5531
	16	5559
	42	15346
	20	6613
	24	7439
	26	9579
	13	1698
	11	3052
	16	3931
	16	2344
	78	22089
	24	4026
	37	6258
	26	9840
	37	5966
	37	6357
	46	14317
	60	15572
	106	30733
	29	4877
	34	5521
	114	27995
	145	43069
	125	35160
	111	32773
	84	23941
	132	42144
	131	39240
	138	45026
	151	44833
	141	38658
	93	24589
	163	49115
	137	40040
	181	49650
	138	41255
	28	9008
	149	31437
	137	41048
	176	49625
	30	10412
	121	27393
	8	1280
	34	10107
	8	1467
	11	2037
	40	10715
	27	6179
	12	2164
	11	2260
	42	11767
	32	6748
	32	7390
	15	5277
	11	2720
	12	3886
	13	2724
	12	2888
	11	3006
	15	4006
	12	2557
	18	4880
	12	2569
	7	2181
	9	2800
	12	3594
	19	5386
	20	5320
	26	7804
	24	7396
	33	10227
	48	11747
	24	7270
	27	9012
	28	9128
	22	5852
	27	7570
	25	6408
	25	6149
	34	9007
	37	9018
	22	5436
	29	7082
	40	12178
	37	11670
	46	10706
	24	5709
	23	6144
	71	18273
	14	3837
	25	4964
1840	119	28717
1840	150	38163
1840	119	34026
1840	365	107814
1840	145	44396
1840	270	79297
1840	315	100025
1840	301	95643
1840	322	93651
1840	448	133036
1840	511	163744
1840	278	79807
1840	584	164129
1840	496	160802
1840	567	174583
1840	78	22426
1840	644	199006
1840	395	112762
1840	76	23504
1840	581	185508
1840	471	143409
1840	595	171756
1840	366	116655
	535	217960
1840	624	191824
1840	382	122283
	30	6431
	592	170537
	28	7535
1840	643	189432
	618	249042
1840	956	274585
1840	639	192633
	32	7691
	35	9099
	581	230155
	28	5405
	30	6691
	17	3515
	24	6070
	32	8919
	27	6225
	33	8764
	26	5381
	440	145789
	1082	303650
	42	8202
	84	21535
	28	5412
	11	2370
	28	6263
	11	2500
	698	272784
	634	257577
	45	9106
	15	3867
	46	8991
	40	9232
	43	9323
	19	4657
	47	9471
	15	3620
	36	7606
	46	8949
1867	10	2724
1853	7	1991
1844	12	1935
	11	3083
1853	8	2597
	129	41617
	170	41414
	147	44083
	115	34779
	102	31356
	20	4728
	183	47275
	109	26139
	42	7128
	27	9893
	75	21726
	15	3623
	69	18471
	200	53745
	63	18323
	16	4837
	68	24732
	22	6718
	63	15370
	94	23689
	11	3026
1855	43	10665
	25	5523
1864	41	16588
	37	11013
	24	6829
	1066	256824
	984	245805
1862	31	15651
	1273	332950
	13	2643
1835	31	11122
	1200	339960
	1303	347615
1839	22	5198
	38	11635
	1413	362352
	1538	420561
	1407	344891
	1450	420846
	2245	692111
	29	7095
	51	12097
	1962	567084
	45	12614
1834	299	84189
	55	17734
	40	10486
	44	14321
	50	13694
	1494	425929
	1646	478664
	45	14389
	53	21160
	63	23076
	52	17905
	54	18360
	2320	690628
	279	89742
	48	13546
	63	21045
	52	16385
	81	19738
	80	20833
	91	27262
	82	21032
	74	15314
	92	21345
	79	19524
	90	20196
	88	14162
	86	18608
	83	18602
1836	82	24712
	83	34764
1837	248	72100
1837	260	75183
1835	10	4927
1862	14	3424
	10	2319
	7	1519
	64	21632
	7	1756
	8	1900
	8	1851
	46	12578
1835	227	67369
	2286	726186
	12	2693
	13	4798
	31	9109
	37	10602
	7	3020
	9	1183
	7	2915
	8	3161
1835	242	67965
	17	5138
	27	7723
	23	6204
	15	4127
	24	6570
	17	6090
	17	4779
	20	5470
	14	5547
	17	5057
	16	4960
	59	15359
	24	7012
	33	8547
	33	8797
	30	7437
	71	16385
	62	15282
	32	8459
	80	21801
	36	8645
	64	26352
	69	15241
	205	55997
	62	15064
	60	23608
	37	8568
	26	6105
	23	5314
	27	5770
	48	11878
	36	8680
	16	3697
	55	19237
	26	5936
	16	3079
	19	4567
	16	3483
	15	3501
	27	5544
	19	4551
	14	2988
	17	3768
	16	3810
	38	9003
	16	3921
	42	8686
	23	6470
	30	6953
	29	9121
	27	7145
1860	4	1911
	24	6168
	19	5671
	16	4720
	31	6603
	49	13605
	35	6901
	7	2823
1866	26	6032
	24	9473
	22	6061
	16	3818
	20	4748
	19	5421
	15	5335
	16	4318
	16	5091
	16	3129
	16	4380
	16	4327
	23	5279
	12	3989
	47	15295
	13	3629
	32	6203
	33	9029
	36	6088
	31	7187
	27	4915
	24	4410
	31	6470
	117	30262
	114	26197
	99	19680
	111	25781
	107	27884
	135	30379
	79	18191
	133	36463
	134	31331
	81	16411
	70	14310
	96	24231
	61	13674
	136	30566
	89	17969
	165	39258
	139	37389
1849	54	33737
	127	39754
	81	25632
	124	31839
	250	74175
	102	43019
	223	102358
	140	45979
	120	32972
	196	60672
	18	3311
	191	90409
	143	39645
1856	18	4605
1853	21	7192
	109	31310
1857	15	4328
1858	14	4091
1852	11	3975
	161	39292
1863	15	5904
1860	14	3314
1862	16	10147
1859	14	2364
1864	15	6834
1875	31	9973
1867	21	12013
1865	15	5074
1868	22	8698
	64	25796
	215	74019
	298	142979
	261	123980
	225	99239
	194	72805
	207	79599
	405	139760
	286	109436
1871	369	137046
1871	685	256096
	339	114425
	190	65162
1867	261	106002
1871	624	210338
1871	499	187508
	300	122201
1871	495	160250
1871	573	204891
1871	692	245006
	15	3946
1871	552	195007
1871	460	147595
1871	516	173157
	55	14450
	21	5321
	32	10649
1871	449	177853
	70	19417
	25	7950
	31	9948
1868	922	272626
1868	506	136977
1868	924	279462
	23	10161
1868	912	254176
	23	9292
	32	11902
	18	7571
	46	17831
1868	1110	381527
	23	6545
	39	14601
	33	13750
	47	19574
1868	1033	997056
	36	9539
	37	10034
1868	1049	1033644
	39	11534
1868	1021	975656
	32	5540
	58	14872
	69	19986
	33	7708
	45	11380
	32	9716
	29	7820
	32	6840
	36	10620
	62	16110
	20	7235
	30	12315
1868	1047	1043257
	31	7965
	11	2521
	29	6072
	24	5877
	19	5541
	15	2742
	16	3048
	17	4934
	15	3092
	16	2980
	15	3254
	19	5430
	12	2546
	55	26234
	8	1277
	8	958
	8	2009
	13	2531
	23	7262
	9	2240
1868	1049	1040750
	8	1954
	16	3797
	9	2397
	562	232799
	9	2187
	603	253943
	560	217032
	660	268604
1867	1545	492177
1847	64	26201
	678	282866
	18	5089
	28	7335
	438	179911
	24	6807
	830	329115
	863	337547
	24	7216
	45	9879
	20	6313
	14	4552
	17	4488
	40	9594
	44	11446
	917	374133
	76	20624
	780	329850
	640	268680
	20	5790
	23	5356
	31	6936
	69	19643
1867	484	227351
	46	12122
	78	22878
	49	14782
	57	13217
	85	25577
1867	599	458588
1858	19	4441
	47	14577
	47	15249
	15	3413
	24	5848
	20	5902
1866	169	57187
	49	15274
	16	3648
	77	23227
	15	3119
	16	3718
	17	3259
	21	6316
	55	11811
	24	5608
	57	11518
1855	8	1757
	22	5322
	15	3851
	15	4042
	31	7312
	50	12542
	38	9268
	39	9837
1869	40	10232
	15	2858
1869	34	7090
1869	93	26770
1869	43	11130
1869	50	11995
1869	91	27958
1869	52	12711
1869	38	9942
1869	110	34628
1869	112	33390
1869	64	16951
	39	9140
	226	86479
	304	144382
	173	69637
	252	104879
1845	249	105286
	297	119986
	306	124403
	11	2534
1845	316	145827
	16	4510
	514	208725
	14	2441
	111	32413
	14	2186
	16	4349
1848	8	1186
	22	3708
	16	4989
1845	324	142406
	24	4044
1845	303	151765
	17	4394
1856	8	1774
	23	4362
	21	3498
	9	3085
	19	3377
	14	2578
	16	2752
	11	3362
	13	3152
	6	1617
	15	3627
	16	2947
	9	1831
	12	3491
	17	4858
	9	1836
	11	3813
	14	3559
	37	9097
	15	3318
	14	4257
	22	7230
	12	3370
	35	8320
	26	5880
	7	1391
	24	8405
	26	5799
	25	5880
	23	6861
	34	12072
	26	8330
	25	7237
	25	7713
	22	4526
	19	3439
	30	14065
	27	6462
	22	3984
	23	5970
	39	12980
	24	4260
	59	15801
	14	3514
	48	12773
	14	3511
	56	17201
	47	11479
	27	4990
	54	18503
	22	4209
	32	7881
	22	4537
	47	12231
	48	11410
	21	3951
	54	15389
	57	12098
	51	10865
	51	11046
	49	13521
	62	13422
	54	12135
	59	13300
	14	2843
	19	4282
	14	3035
	64	14941
	64	14648
	105	24374
	92	23012
	90	22171
	16	4020
	15	2792
	14	3330
	19	4093
	16	3993
	22	4941
	18	4388
	16	4391
	15	5028
	43	9931
	40	8821
	15	4255
	8	3197
	11	2986
	24	3221
	16	4238
	13	3146
	28	4550
	13	4223
	29	4580
	10	3154
	16	4174
	10	2792
	12	2517
	12	3847
	15	4198
	23	6264
	37	9606
	29	6381
	13	3738
	32	7006
	46	10754
	19	5071
	37	9793
	36	8271
	37	8387
	24	8100
	56	15698
	31	7013
	30	6490
	24	8605
	12	3224
	47	15502
	44	15360
	27	8955
	50	16386
	22	7224
	9	3129
	15	2618
1870	47	9432
	16	3035
	19	3531
	15	2692
	15	3090
	16	3011
	22	3925
	20	3529
	17	3206
	16	2804
	1905	665165
	1570	506909
	1574	516225
	2191	716238
	1963	621421
	3365	1085351
	2395	803393
	1158	468777
	3092	1102540
	3085	1067728
	4107	1366131
	3834	1411140
	3591	1327751
	4476	1467299
	5475	1716013
	5536	1807861
	5511	1781878
	6637	2375298
	6809	2134871
	7434	2269502
	7507	2364144
	38	11164
	26	5773
	12	3114
	8	1031
	16	5535
	24	7406
	16	4014
	14	2069
	23	6438
	15	2331
	19	2520
	23	2029
	61	12226
	65	24636
	67	18161
	27	7261
	45	6229
	29	4642
	24	9079
	23	4451
	20	5569
	36	14686
1845	327	141632
	28	6216
	34	6942
	25	4502
	25	3484
	26	6030
1845	294	136675
1845	139	54312
1845	322	136443
1845	511	322512
1845	382	151690
1845	423	210152
1845	179	61130
1845	290	106797
1845	93	29114
1845	496	217303
1845	632	246632
1845	269	102743
1845	246	78841
1845	351	81512
1845	133	43754
	16	4837
	15	6128
1845	411	147849
	12	3909
1845	436	144344
	15	4249
	24	7274
1845	843	286409
	16	7595
	32	10729
	18	5156
	16	7301
	24	7577
	24	7911
	14	2923
	23	9427
	16	6395
	34	14739
	18	4914
	17	5246
	16	4865
	16	7277
	10	2758
	15	4424
	30	12258
	14	4010
	18	5216
	27	11677
	18	4998
	15	2814
	28	6927
	75	24788
	25	6569
	40	12604
	27	9197
	36	12670
	41	12123
	72	31591
	27	7769
	49	11949
	35	7831
	57	25697
	43	9489
	45	6279
	29	5534
	32	4405
	36	7528
	28	7062
	53	13225
	27	6215
	11	3013
	19	6912
	24	7918
	14	3256
	14	4636
	7	1989
	8	2201
	41	12071
	12	2985
	22	6522
	24	6872
	12	2918
	8	1819
	12	3486
	14	3722
	17	4726
	12	3507
	14	3869
	16	4332
	15	5891
	7	1165
	16	5492
	40	13405
	7	1376
	17	3471
	6	1271
	16	3667
	13	5484
	12	3038
	14	3465
	15	3818
	10	3975
	13	3599
	14	3946
	13	4399
	18	6298
	17	3377
	24	5751
	24	6017
	24	5900
	21	6124
	70	25966
	21	4411
	48	14156
	52	23282
	57	23815
	60	27368
	75	23074
1848	16	4183
	34	11303
	50	11106
	26	9889
1848	14	4535
1848	16	5157
1848	22	5369
1848	105	26545
1848	96	17112
1848	96	33268
1848	108	31940
1848	147	46624
1848	112	45408
1848	111	22839
1854	50	11395
1854	39	9064
1854	46	14555
1848	129	39588
1848	49	23907
1854	59	10783
1854	67	12740
1854	96	16276
1854	37	11439
1854	29	14461
1854	52	14803
	17	7570
1854	133	21743
1854	196	36571
1854	168	30446
	15	3973
	23	6612
	31	11464
	58	19896
	30	9666
	14	5445
	14	2624
	30	10330
	38	12044
	9	5471
	16	3216
	18	5457
	32	5557
	23	9529
	14	3347
	10	2913
	14	3637
	17	3497
	18	5379
	16	3914
	23	8073
	16	4380
	18	4334
	24	8477
	20	4599
	20	2095
	20	3113
	15	4435
	71	14758
	15	4294
	72	12228
	16	5276
	74	16154
	78	12933
	89	15027
	57	11718
	48	9314
	56	17103
	85	14605
1855	154	68276
1855	156	56050
1855	160	58160
1855	185	119100
1874	53	10654
1855	348	127793
1855	35	10810
1855	292	63305
1855	227	79947
	24	13092
1855	256	69108
	25	3440
1855	29	6871
1855	25	6408
1855	29	6507
1855	301	97797
	12	1038
	34	11996
	28	14861
	17	4821
	45	10939
	28	12831
1855	229	104341
	29	6582
	33	9652
	33	11246
	25	8114
	35	8748
	29	10171
	36	10977
	45	10534
	109	24634
	33	21371
	49	13495
1850	119	24093
	54	9435
	102	27102
1851	31	5992
1851	25	3318
1851	32	5924
1851	32	4795
1851	36	7189
	31	19288
1851	32	7267
1851	32	7714
	18	2926
1851	32	7631
1851	40	9366
1851	37	5247
	29	5393
	27	5092
	20	3476
1851	32	10525
	13	2700
	19	3694
	28	5529
	17	1789
	30	11295
	10	2894
	15	4801
	17	4853
	20	2730
	16	6909
	33	6938
	19	5585
	27	5501
	17	4456
	23	7643
	20	5001
	15	3988
	25	4737
	54	20869
	16	2742
	23	5270
	25	5320
	41	12828
	16	2728
	10	2126
	7	1353
	22	4690
	56	14087
	15	4120
	21	4983
	23	5820
	21	5182
	8	1551
	26	5825
	22	5421
	36	10887
	37	8521
	31	15351
	27	8734
	24	3913
	19	7541
	28	9465
	31	9011
	24	5994
	27	6607
	25	7768
	27	8706
	23	7656
	32	9709
	8	1653
	32	16790
	23	7867
	14	2370
	11	2626
	23	7647
	14	4025
	15	1915
	29	8676
	15	4030
	32	9192
	27	11736
	34	9072
	20	6455
	17	4605
	21	6293
	111	25039
	45	12304
	41	4759
	16	6052
	66	23040
	56	19201
	14	3790
	43	8412
	112	27609
	39	9040
	16	4996
	102	18422
	14	4585
	109	12559
	14	4262
	9	3231
	39	3806
	25	9945
	11	3469
	15	6087
	7	2466
	16	4059
	19	4560
	17	4852
	23	9001
	15	4451
	11	5364
	26	5757
	26	5401
	47	9547
	18	3383
	12	2485
	15	5047
	53	8598
	64	19848
	63	15506
	77	17092
	63	16019
	52	22614
	85	26805
1830	20	6118
	84	30812
1854	20	3355
1836	31	9240
	24	5017
1843	7	1201
1860	47	15769
	16	3229
	22	4154
1838	32	18112
1838	18	12043
	28	9934
	21	5370
	18	3583
1835	48	15970
1834	7	1326
	15	6098
	11	4460
1839	822	464131
1832	39	7793
	27	7953
	26	7661
	22	8570
	51	18986
	48	19195
	63	22916
	48	16815
	52	17808
	40	13243
	49	16325
	61	21494
	44	15327
	64	28360
	64	24039
	70	22724
	67	15868
	68	21597
	84	39855
	71	26676
	55	24454
	53	18399
	7	3047
	8	1709
	98	26575
	85	24096
	89	29926
	6	1815
	7	1778
	57	14083
	23	5754
	7	1759
	31	6300
	28	8425
	8	2251
	29	7163
	35	6258
	34	6421
	35	9862
	63	15771
	56	14200
	31	8068
	57	10756
	75	12639
	70	18336
	55	12626
	74	20204
	11	3025
	11	2318
	24	5448
	7	1344
	14	3119
	25	8838
	20	4605
	77	20212
	9	2648
	83	24244
	7	1868
	6	750
	6	945
	83	24499
	82	24048
	95	24214
	102	27510
	60	20875
	68	14940
	67	18415
	60	24936
	40	7699
	63	12300
	110	34706
	60	15699
	12	1792
1848	134	49207
	16	2881
	19	3740
	11	1659
	38	12946
	48	12802
	22	4869
	40	13015
	48	8095
	41	14467
	87	20401
	27	5326
	33	6805
	49	11639
	24	4428
	28	5349
	16	6380
1861	16	4333
	16	5212
1835	52	27548
	17	5893
	16	5760
	16	5159
1834	24	13274
	12	4053
	12	3686
	13	3822
1851	43	16025
	28	10969
	9	2515
	13	5465
	11	2911
	65	21181
	88	29861
	25	5046
	11	4350
	12	5409
	119	41752
	12	2641
	134	43297
	120	40493
	92	30917
	127	43130
	134	44271
	131	41946
	9	2739
	128	49865
	90	35334
	195	62252
1854	101	29831
	196	55761
1854	73	20359
	179	55473
	286	127869
1854	58	11638
	216	59466
1854	52	14646
1854	44	12626
1854	47	14877
1854	65	15069
1854	64	18511
1854	64	14007
1854	64	17284
	37	12327
	31	9708
1854	55	13762
1854	61	26901
1854	51	11615
1854	68	23096
	24	6085
1854	51	13475
	27	8138
	35	12271
1854	80	33175
1871	833	321714
	99	35063
	45	14505
	119	35134
	80	33795
	88	29620
	160	50450
	120	37082
	86	29101
	113	34598
	69	16146
	113	25094
	23	4120
	241	79391
	165	34962
	65	14175
	122	29544
	24	6812
	44	13667
	56	18432
	23	6814
	35	9409
	39	9673
	51	14756
	45	12067
	39	10648
	60	18298
	54	13766
	32	8340
	24	9507
1859	15	3667
	46	10763
	40	10226
	80	16684
1849	27	5995
	30	4502
	26	8446
1869	14	2178
	91	38280
	26	10275
	265	74090
	137	37533
	23	6899
	16	6457
	19	8070
	16	6376
	70	27799
	51	12040
	7	1212
	7	1136
	100	40817
	4	1065
	4	980
	17	5441
	7	1504
	110	26772
	4	904
	10	2689
	6	1419
	4	916
	8	2577
	10	5144
	4	1015
	16	6400
	23	7288
	8	2748
	8	2075
1856	14	4387
	12	3179
	9	2760
	18	3331
	12	3639
	14	4948
	52	12055
	11	2621
	10	2876
	35	13515
	39	10453
	12	3130
	11	2992
	57	16891
	64	19153
	45	11031
	101	43434
	49	13912
	61	24424
	53	15580
	47	12993
	33	10991
	51	13720
	40	12408
	35	11019
	43	15060
	40	15129
	61	15505
	29	7712
	64	16143
	41	11525
	23	5375
	25	6688
	67	15242
	104	23437
	111	23577
	117	28320
	41	8590
	72	18708
	57	12953
	12	3653
	15	5177
	24	8101
	12	3883
	12	3389
	11	3523
	12	3804
	15	4235
	25	7731
	10	3022
	47	12627
	29	7885
	18	5716
	52	11538
	53	10968
	40	12126
	40	10746
	34	9281
	35	8913
	52	7823
	9	2071
	34	7666
	40	10996
	40	9075
	44	10270
	35	10440
	36	11961
	47	9346
	6	1133
	120	35890
	39	13118
	51	11776
	52	16942
	51	11304
	63	17569
	47	10561
	36	12122
	52	10472
	48	11640
	56	14940
	40	11161
	40	13365
	51	13475
	67	23128
	63	15284
	63	14848
	57	14527
	55	13257
	58	12166
	60	14045
	21	7536
	12	3180
	16	5482
	72	15323
	13	3855
	63	13992
	23	4056
	28	15365
	21	4024
	24	5075
	28	5864
	40	10180
	13	3654
	33	11856
	39	14526
	45	20369
	33	13853
	34	15711
	30	6904
	49	24872
	46	13151
	35	10293
	50	17177
	50	14205
	35	10845
	27	7100
	29	8708
	53	22520
	49	15677
	57	21625
	51	20674
	54	15170
	20	6133
	31	10718
	33	8379
	30	14564
	39	6677
	23	5238
	19	3817
	78	28558
	29	5745
	80	44628
	8	1205
	32	7402
	241	48511
	8	2457
	16	3828
	20	4562
	63	12934
	14	4237
	12	5023
	16	6771
	16	4154
	11	2041
	26	5575
	26	6958
1849	14	5467
	64	24252
	24	5769
	28	4921
	35	7211
	39	10593
	31	5762
	79	16352
	64	18667
	78	17267
	79	22009
	32	4718
	36	26396
	80	20259
	32	5982
	94	19292
	79	14785
	79	15153
	87	17283
	96	19625
	48	10112
	72	25807
	111	23315
	95	21963
	94	21256
	101	22344
	85	28992
	71	20495
	75	15190
	120	27536
	115	17374
	96	17032
	159	37928
	79	19734
	94	17482
	78	24856
	34	12131
	33	11743
	34	11996
	47	17435
	178	44258
	24	5179
	38	9041
	37	8613
	54	11839
	26	5773
	38	8814
	115	50785
	203	48145
	31	9859
	58	17427
	54	11813
	81	21754
	61	23574
	166	40672
	61	16004
	165	69796
	29	6226
	32	6268
	114	25796
	36	16751
	24	4957
	1089	390005
	1116	403471
	1965	672196
	2210	767175
	1980	817551
	1844	663401
	208	63512
	417	123587
